Source,Token,Example,Category,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,is_str,is_num,num_frac,is_time,is_bool,is_enum,is_key,is_ref,currency,academic_discipline,academic_journal,administrative_territorial_entity,bank,baryonic_matter,borough,breed,car_model,chemical_compound,chemical_entity,chemical_substance,chess_opening,city,class,common_matter,conceptual_system,country,creative_work,cryptocurrency,educational_institution,equus_caballus,facility,federated_state,film,geographic_entity,geographical_feature,geolocatable_entity,group,group_or_class_of_living_things,group_or_class_of_physical_objects,hospital,human_geographic_territorial_entity,industry,information_resource,infrastructure,intellectual_work,language,legal_form,matter,municipality,musical_group,musician,neighborhood,ordinary_matter,organization,person_or_organization,physical_substance,political_party,polymer,power_station,programming_language,region,restaurant,school,service_provider,set,ski_resort,software,song,source_entity,source_of_information,sports_organization,sports_team,street,structure,system,taxon,taxonomic_rank,territory,third_level_administrative_division,university,website,work,youtube_channel,intent_agg_count,intent_agg_sum,intent_agg_avg,intent_filter_eq,intent_filter_gt,intent_filter_lt,intent_group,intent_sort_desc,intent_sort_asc,intent_limit
Q3914,Merici College,"school: Amuja Vocational School; No. 1 Air Force School, Gwalior; Merici College; Wat Rai Khing Wittaya School; 156-to OU",cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Wat Rai Khing Wittaya School,"school: Amuja Vocational School; No. 1 Air Force School, Gwalior; Merici College; Wat Rai Khing Wittaya School; 156-to OU",cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,156-to OU,"school: Amuja Vocational School; No. 1 Air Force School, Gwalior; Merici College; Wat Rai Khing Wittaya School; 156-to OU",cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,school,school: Hanshew Middle School; The National High School of Plastic Arts and Design “Academician Dechko Uzunov”; Emmanuel Christian Academy; Bodindecha (Sing Singhaseni) School 4; Asan Memorial Senior Secondary School,column_name,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Hanshew Middle School,school: Hanshew Middle School; The National High School of Plastic Arts and Design “Academician Dechko Uzunov”; Emmanuel Christian Academy; Bodindecha (Sing Singhaseni) School 4; Asan Memorial Senior Secondary School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,The National High School of Plastic Arts and Design “Academician Dechko Uzunov”,school: Hanshew Middle School; The National High School of Plastic Arts and Design “Academician Dechko Uzunov”; Emmanuel Christian Academy; Bodindecha (Sing Singhaseni) School 4; Asan Memorial Senior Secondary School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Emmanuel Christian Academy,school: Hanshew Middle School; The National High School of Plastic Arts and Design “Academician Dechko Uzunov”; Emmanuel Christian Academy; Bodindecha (Sing Singhaseni) School 4; Asan Memorial Senior Secondary School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Bodindecha (Sing Singhaseni) School 4,school: Hanshew Middle School; The National High School of Plastic Arts and Design “Academician Dechko Uzunov”; Emmanuel Christian Academy; Bodindecha (Sing Singhaseni) School 4; Asan Memorial Senior Secondary School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Asan Memorial Senior Secondary School,school: Hanshew Middle School; The National High School of Plastic Arts and Design “Academician Dechko Uzunov”; Emmanuel Christian Academy; Bodindecha (Sing Singhaseni) School 4; Asan Memorial Senior Secondary School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,school,school: Mid-Pacific Institute; Rutherford School; The British School – Al Khubairat; Montfort College; Catholic School For Training Fathers,column_name,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Mid-Pacific Institute,school: Mid-Pacific Institute; Rutherford School; The British School – Al Khubairat; Montfort College; Catholic School For Training Fathers,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Rutherford School,school: Mid-Pacific Institute; Rutherford School; The British School – Al Khubairat; Montfort College; Catholic School For Training Fathers,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,The British School – Al Khubairat,school: Mid-Pacific Institute; Rutherford School; The British School – Al Khubairat; Montfort College; Catholic School For Training Fathers,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Montfort College,school: Mid-Pacific Institute; Rutherford School; The British School – Al Khubairat; Montfort College; Catholic School For Training Fathers,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Catholic School For Training Fathers,school: Mid-Pacific Institute; Rutherford School; The British School – Al Khubairat; Montfort College; Catholic School For Training Fathers,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,school,school: Holy Trinity College Bromley; Rippon's Academy; Boylan-Haven-Mather Academy; Bwera Junior Day And Boarding School; Orsch,column_name,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Holy Trinity College Bromley,school: Holy Trinity College Bromley; Rippon's Academy; Boylan-Haven-Mather Academy; Bwera Junior Day And Boarding School; Orsch,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Rippon's Academy,school: Holy Trinity College Bromley; Rippon's Academy; Boylan-Haven-Mather Academy; Bwera Junior Day And Boarding School; Orsch,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Boylan-Haven-Mather Academy,school: Holy Trinity College Bromley; Rippon's Academy; Boylan-Haven-Mather Academy; Bwera Junior Day And Boarding School; Orsch,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Bwera Junior Day And Boarding School,school: Holy Trinity College Bromley; Rippon's Academy; Boylan-Haven-Mather Academy; Bwera Junior Day And Boarding School; Orsch,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Orsch,school: Holy Trinity College Bromley; Rippon's Academy; Boylan-Haven-Mather Academy; Bwera Junior Day And Boarding School; Orsch,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,school,"school: Moorestown Friends School; Carmel Garden Matriculation Higher Secondary School; Jubilee School; Vineta-Grundschule; Hind Inter College, Sambhal",column_name,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Moorestown Friends School,"school: Moorestown Friends School; Carmel Garden Matriculation Higher Secondary School; Jubilee School; Vineta-Grundschule; Hind Inter College, Sambhal",cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Carmel Garden Matriculation Higher Secondary School,"school: Moorestown Friends School; Carmel Garden Matriculation Higher Secondary School; Jubilee School; Vineta-Grundschule; Hind Inter College, Sambhal",cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Jubilee School,"school: Moorestown Friends School; Carmel Garden Matriculation Higher Secondary School; Jubilee School; Vineta-Grundschule; Hind Inter College, Sambhal",cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Vineta-Grundschule,"school: Moorestown Friends School; Carmel Garden Matriculation Higher Secondary School; Jubilee School; Vineta-Grundschule; Hind Inter College, Sambhal",cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,"Hind Inter College, Sambhal","school: Moorestown Friends School; Carmel Garden Matriculation Higher Secondary School; Jubilee School; Vineta-Grundschule; Hind Inter College, Sambhal",cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,school,school: Marie Anusorn School; Thomas Aquinas College; Beekrumsing Ramlallah State Secondary School; Saint Cyprian School; Open Troop Fd. Vocational School,column_name,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Marie Anusorn School,school: Marie Anusorn School; Thomas Aquinas College; Beekrumsing Ramlallah State Secondary School; Saint Cyprian School; Open Troop Fd. Vocational School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Thomas Aquinas College,school: Marie Anusorn School; Thomas Aquinas College; Beekrumsing Ramlallah State Secondary School; Saint Cyprian School; Open Troop Fd. Vocational School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Beekrumsing Ramlallah State Secondary School,school: Marie Anusorn School; Thomas Aquinas College; Beekrumsing Ramlallah State Secondary School; Saint Cyprian School; Open Troop Fd. Vocational School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Saint Cyprian School,school: Marie Anusorn School; Thomas Aquinas College; Beekrumsing Ramlallah State Secondary School; Saint Cyprian School; Open Troop Fd. Vocational School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Open Troop Fd. Vocational School,school: Marie Anusorn School; Thomas Aquinas College; Beekrumsing Ramlallah State Secondary School; Saint Cyprian School; Open Troop Fd. Vocational School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,school,school: J.H.S. 167 Robert F. Wagner; NSB Kompetansesenter; Academia de Música São Pio X; Escuela Nacional de Estudios Superiores Unidad Morelia; Yiyili Aboriginal Community School,column_name,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,J.H.S. 167 Robert F. Wagner,school: J.H.S. 167 Robert F. Wagner; NSB Kompetansesenter; Academia de Música São Pio X; Escuela Nacional de Estudios Superiores Unidad Morelia; Yiyili Aboriginal Community School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,NSB Kompetansesenter,school: J.H.S. 167 Robert F. Wagner; NSB Kompetansesenter; Academia de Música São Pio X; Escuela Nacional de Estudios Superiores Unidad Morelia; Yiyili Aboriginal Community School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Academia de Música São Pio X,school: J.H.S. 167 Robert F. Wagner; NSB Kompetansesenter; Academia de Música São Pio X; Escuela Nacional de Estudios Superiores Unidad Morelia; Yiyili Aboriginal Community School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Escuela Nacional de Estudios Superiores Unidad Morelia,school: J.H.S. 167 Robert F. Wagner; NSB Kompetansesenter; Academia de Música São Pio X; Escuela Nacional de Estudios Superiores Unidad Morelia; Yiyili Aboriginal Community School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Yiyili Aboriginal Community School,school: J.H.S. 167 Robert F. Wagner; NSB Kompetansesenter; Academia de Música São Pio X; Escuela Nacional de Estudios Superiores Unidad Morelia; Yiyili Aboriginal Community School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,school,school: Israel Meyer Augustine Middle School; Tsäpsi Primary School; All Souls St Gabriels School; Kakiika Technical School; Prince Public School,column_name,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Israel Meyer Augustine Middle School,school: Israel Meyer Augustine Middle School; Tsäpsi Primary School; All Souls St Gabriels School; Kakiika Technical School; Prince Public School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Tsäpsi Primary School,school: Israel Meyer Augustine Middle School; Tsäpsi Primary School; All Souls St Gabriels School; Kakiika Technical School; Prince Public School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,All Souls St Gabriels School,school: Israel Meyer Augustine Middle School; Tsäpsi Primary School; All Souls St Gabriels School; Kakiika Technical School; Prince Public School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3914,Kakiika Technical School,school: Israel Meyer Augustine Middle School; Tsäpsi Primary School; All Souls St Gabriels School; Kakiika Technical School; Prince Public School,cell_value,person_or_organization,organization,service_provider,educational_institution,school,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
